ID,TimeInterval,UpdateTime
21516,tick05,13:59:18
21517,tick05,13:59:19
21518,tick05,13:59:19
21519,tick05,13:59:20
21520,tick05,13:59:20
21521,tick05,13:59:21
21522,tick05,13:59:21
21523,tick05,13:59:22
21524,tick05,13:59:22
21525,tick05,13:59:23
21526,tick05,13:59:23
21527,tick05,13:59:24
21528,tick05,13:59:24
21529,tick05,13:59:25
21530,tick05,13:59:25
21531,tick05,13:59:26
21532,tick05,13:59:26
21533,tick05,13:59:27
21534,tick05,13:59:27
21535,tick05,13:59:28
21536,tick05,13:59:28
21537,tick05,13:59:29
21538,tick05,13:59:29
21539,tick05,13:59:30
21540,tick05,13:59:30
21541,tick05,13:59:31
21542,tick05,13:59:31
21543,tick05,13:59:32
21544,tick05,13:59:32
21545,tick05,13:59:33
21546,tick05,13:59:33
21547,tick05,13:59:34
21548,tick05,13:59:34
21549,tick05,13:59:35
21550,tick05,13:59:35
21551,tick05,13:59:36
21552,tick05,13:59:36
21553,tick05,13:59:37
21554,tick05,13:59:37
21555,tick05,13:59:38
21556,tick05,13:59:38
21557,tick05,13:59:39
21558,tick05,13:59:39
21559,tick05,13:59:40
21560,tick05,13:59:40
21561,tick05,13:59:41
21562,tick05,13:59:41
21563,tick05,13:59:42
21564,tick05,13:59:42
21565,tick05,13:59:43
21566,tick05,13:59:43
21567,tick05,13:59:44
21568,tick05,13:59:44
21569,tick05,13:59:45
21570,tick05,13:59:45
21571,tick05,13:59:46
21572,tick05,13:59:46
21573,tick05,13:59:47
21574,tick05,13:59:47
21575,tick05,13:59:48
21576,tick05,13:59:48
21577,tick05,13:59:49
21578,tick05,13:59:49
21579,tick05,13:59:50
21580,tick05,13:59:50
21581,tick05,13:59:51
21582,tick05,13:59:51
21583,tick05,13:59:52
21584,tick05,13:59:52
21585,tick05,13:59:53
21586,tick05,13:59:53
21587,tick05,13:59:54
21588,tick05,13:59:54
21589,tick05,13:59:55
21590,tick05,13:59:55
21591,tick05,13:59:56
21592,tick05,13:59:56
21593,tick05,13:59:57
21594,tick05,13:59:57
21595,tick05,13:59:58
21596,tick05,13:59:58
21597,tick05,13:59:59
21598,tick05,13:59:59
21599,tick05,14:00:00
21600,tick05,14:00:00
21601,tick05,14:00:01
21602,tick05,14:00:01
21603,tick05,14:00:02
21604,tick05,14:00:02
21605,tick05,14:00:03
21606,tick05,14:00:03
21607,tick05,14:00:04
21608,tick05,14:00:04
21609,tick05,14:00:05
21610,tick05,14:00:05
21611,tick05,14:00:06
21612,tick05,14:00:06
21613,tick05,14:00:07
21614,tick05,14:00:07
21615,tick05,14:00:08
21616,tick05,14:00:08
21617,tick05,14:00:09
21618,tick05,14:00:09
21619,tick05,14:00:10
21620,tick05,14:00:10
21621,tick05,14:00:11
21622,tick05,14:00:11
21623,tick05,14:00:12
21624,tick05,14:00:12
21625,tick05,14:00:13
21626,tick05,14:00:13
21627,tick05,14:00:14
21628,tick05,14:00:14
21629,tick05,14:00:15
21630,tick05,14:00:15
21631,tick05,14:00:16
21632,tick05,14:00:16
21633,tick05,14:00:17
21634,tick05,14:00:17
21635,tick05,14:00:18
21636,tick05,14:00:18
21637,tick05,14:00:19
21638,tick05,14:00:19
21639,tick05,14:00:20
21640,tick05,14:00:20
21641,tick05,14:00:21
21642,tick05,14:00:21
21643,tick05,14:00:22
21644,tick05,14:00:22
21645,tick05,14:00:23
21646,tick05,14:00:23
21647,tick05,14:00:24
21648,tick05,14:00:24
21649,tick05,14:00:25
21650,tick05,14:00:25
21651,tick05,14:00:26
21652,tick05,14:00:26
21653,tick05,14:00:27
21654,tick05,14:00:27
21655,tick05,14:00:28
21656,tick05,14:00:28
21657,tick05,14:00:29
21658,tick05,14:00:29
21659,tick05,14:00:30
21660,tick05,14:00:30
21661,tick05,14:00:31
21662,tick05,14:00:31
21663,tick05,14:00:32
21664,tick05,14:00:32
21665,tick05,14:00:33
21666,tick05,14:00:33
21667,tick05,14:00:34
21668,tick05,14:00:34
21669,tick05,14:00:35
21670,tick05,14:00:35
21671,tick05,14:00:36
21672,tick05,14:00:36
21673,tick05,14:00:37
21674,tick05,14:00:37
21675,tick05,14:00:38
21676,tick05,14:00:38
21677,tick05,14:00:39
21678,tick05,14:00:39
21679,tick05,14:00:40
21680,tick05,14:00:40
21681,tick05,14:00:41
21682,tick05,14:00:41
21683,tick05,14:00:42
21684,tick05,14:00:42
21685,tick05,14:00:43
21686,tick05,14:00:43
21687,tick05,14:00:44
21688,tick05,14:00:44
21689,tick05,14:00:45
21690,tick05,14:00:45
21691,tick05,14:00:46
21692,tick05,14:00:46
21693,tick05,14:00:47
21694,tick05,14:00:47
21695,tick05,14:00:48
21696,tick05,14:00:48
21697,tick05,14:00:49
21698,tick05,14:00:49
21699,tick05,14:00:50
21700,tick05,14:00:50
21701,tick05,14:00:51
21702,tick05,14:00:51
21703,tick05,14:00:52
21704,tick05,14:00:52
21705,tick05,14:00:53
21706,tick05,14:00:53
21707,tick05,14:00:54
21708,tick05,14:00:54
21709,tick05,14:00:55
21710,tick05,14:00:55
21711,tick05,14:00:56
21712,tick05,14:00:56
21713,tick05,14:00:57
21714,tick05,14:00:57
21715,tick05,14:00:58
21716,tick05,14:00:58
21717,tick05,14:00:59
21718,tick05,14:00:59
21719,tick05,14:01:00
21720,tick05,14:01:00
21721,tick05,14:01:01
21722,tick05,14:01:01
21723,tick05,14:01:02
21724,tick05,14:01:02
21725,tick05,14:01:03
21726,tick05,14:01:03
21727,tick05,14:01:04
21728,tick05,14:01:04
21729,tick05,14:01:05
21730,tick05,14:01:05
21731,tick05,14:01:06
21732,tick05,14:01:06
21733,tick05,14:01:07
21734,tick05,14:01:07
21735,tick05,14:01:08
21736,tick05,14:01:08
21737,tick05,14:01:09
21738,tick05,14:01:09
21739,tick05,14:01:10
21740,tick05,14:01:10
21741,tick05,14:01:11
21742,tick05,14:01:11
21743,tick05,14:01:12
21744,tick05,14:01:12
21745,tick05,14:01:13
21746,tick05,14:01:13
21747,tick05,14:01:14
21748,tick05,14:01:14
21749,tick05,14:01:15
21750,tick05,14:01:15
21751,tick05,14:01:16
21752,tick05,14:01:16
21753,tick05,14:01:17
21754,tick05,14:01:17
21755,tick05,14:01:18
21756,tick05,14:01:18
21757,tick05,14:01:19
21758,tick05,14:01:19
21759,tick05,14:01:20
21760,tick05,14:01:20
21761,tick05,14:01:21
21762,tick05,14:01:21
21763,tick05,14:01:22
21764,tick05,14:01:22
21765,tick05,14:01:23
21766,tick05,14:01:23
21767,tick05,14:01:24
21768,tick05,14:01:24
21769,tick05,14:01:25
21770,tick05,14:01:25
21771,tick05,14:01:26
21772,tick05,14:01:26
21773,tick05,14:01:27
21774,tick05,14:01:27
21775,tick05,14:01:28
21776,tick05,14:01:28
21777,tick05,14:01:29
21778,tick05,14:01:29
21779,tick05,14:01:30
21780,tick05,14:01:30
21781,tick05,14:01:31
21782,tick05,14:01:31
21783,tick05,14:01:32
21784,tick05,14:01:32
21785,tick05,14:01:33
21786,tick05,14:01:33
21787,tick05,14:01:34
21788,tick05,14:01:34
21789,tick05,14:01:35
21790,tick05,14:01:35
21791,tick05,14:01:36
21792,tick05,14:01:36
21793,tick05,14:01:37
21794,tick05,14:01:37
21795,tick05,14:01:38
21796,tick05,14:01:38
21797,tick05,14:01:39
21798,tick05,14:01:39
21799,tick05,14:01:40
21800,tick05,14:01:40
21801,tick05,14:01:41
21802,tick05,14:01:41
21803,tick05,14:01:42
21804,tick05,14:01:42
21805,tick05,14:01:43
21806,tick05,14:01:43
21807,tick05,14:01:44
21808,tick05,14:01:44
21809,tick05,14:01:45
21810,tick05,14:01:45
21811,tick05,14:01:46
21812,tick05,14:01:46
21813,tick05,14:01:47
21814,tick05,14:01:47
21815,tick05,14:01:48
21816,tick05,14:01:48
21817,tick05,14:01:49
21818,tick05,14:01:49
21819,tick05,14:01:50
21820,tick05,14:01:50
21821,tick05,14:01:51
21822,tick05,14:01:51
21823,tick05,14:01:52
21824,tick05,14:01:52
21825,tick05,14:01:53
21826,tick05,14:01:53
21827,tick05,14:01:54
21828,tick05,14:01:54
21829,tick05,14:01:55
21830,tick05,14:01:55
21831,tick05,14:01:56
21832,tick05,14:01:56
21833,tick05,14:01:57
21834,tick05,14:01:57
21835,tick05,14:01:58
21836,tick05,14:01:58
21837,tick05,14:01:59
21838,tick05,14:01:59
21839,tick05,14:02:00
21840,tick05,14:02:00
21841,tick05,14:02:01
21842,tick05,14:02:01
21843,tick05,14:02:02
21844,tick05,14:02:02
21845,tick05,14:02:03
21846,tick05,14:02:03
21847,tick05,14:02:04
21848,tick05,14:02:04
21849,tick05,14:02:05
21850,tick05,14:02:05
21851,tick05,14:02:06
21852,tick05,14:02:06
21853,tick05,14:02:07
21854,tick05,14:02:07
21855,tick05,14:02:08
21856,tick05,14:02:08
21857,tick05,14:02:09
21858,tick05,14:02:09
21859,tick05,14:02:10
21860,tick05,14:02:10
21861,tick05,14:02:11
21862,tick05,14:02:11
21863,tick05,14:02:12
21864,tick05,14:02:12
21865,tick05,14:02:13
21866,tick05,14:02:13
21867,tick05,14:02:14
21868,tick05,14:02:14
21869,tick05,14:02:15
21870,tick05,14:02:15
21871,tick05,14:02:16
21872,tick05,14:02:16
21873,tick05,14:02:17
21874,tick05,14:02:17
21875,tick05,14:02:18
21876,tick05,14:02:18
21877,tick05,14:02:19
21878,tick05,14:02:19
21879,tick05,14:02:20
21880,tick05,14:02:20
21881,tick05,14:02:21
21882,tick05,14:02:21
21883,tick05,14:02:22
21884,tick05,14:02:22
21885,tick05,14:02:23
21886,tick05,14:02:23
21887,tick05,14:02:24
21888,tick05,14:02:24
21889,tick05,14:02:25
21890,tick05,14:02:25
21891,tick05,14:02:26
21892,tick05,14:02:26
21893,tick05,14:02:27
21894,tick05,14:02:27
21895,tick05,14:02:28
21896,tick05,14:02:28
21897,tick05,14:02:29
21898,tick05,14:02:29
21899,tick05,14:02:30
21900,tick05,14:02:30
21901,tick05,14:02:31
21902,tick05,14:02:31
21903,tick05,14:02:32
21904,tick05,14:02:32
21905,tick05,14:02:33
21906,tick05,14:02:33
21907,tick05,14:02:34
21908,tick05,14:02:34
21909,tick05,14:02:35
21910,tick05,14:02:35
21911,tick05,14:02:36
21912,tick05,14:02:36
21913,tick05,14:02:37
21914,tick05,14:02:37
21915,tick05,14:02:38
21916,tick05,14:02:38
21917,tick05,14:02:39
21918,tick05,14:02:39
21919,tick05,14:02:40
21920,tick05,14:02:40
21921,tick05,14:02:41
21922,tick05,14:02:41
21923,tick05,14:02:42
21924,tick05,14:02:42
21925,tick05,14:02:43
21926,tick05,14:02:43
21927,tick05,14:02:44
21928,tick05,14:02:44
21929,tick05,14:02:45
21930,tick05,14:02:45
21931,tick05,14:02:46
21932,tick05,14:02:46
21933,tick05,14:02:47
21934,tick05,14:02:47
21935,tick05,14:02:48
21936,tick05,14:02:48
21937,tick05,14:02:49
21938,tick05,14:02:49
21939,tick05,14:02:50
21940,tick05,14:02:50
21941,tick05,14:02:51
21942,tick05,14:02:51
21943,tick05,14:02:52
21944,tick05,14:02:52
21945,tick05,14:02:53
21946,tick05,14:02:53
21947,tick05,14:02:54
21948,tick05,14:02:54
21949,tick05,14:02:55
21950,tick05,14:02:55
21951,tick05,14:02:56
21952,tick05,14:02:56
21953,tick05,14:02:57
21954,tick05,14:02:57
21955,tick05,14:02:58
21956,tick05,14:02:58
21957,tick05,14:02:59
21958,tick05,14:02:59
21959,tick05,14:03:00
21960,tick05,14:03:00
21961,tick05,14:03:01
21962,tick05,14:03:01
21963,tick05,14:03:02
21964,tick05,14:03:02
21965,tick05,14:03:03
21966,tick05,14:03:03
21967,tick05,14:03:04
21968,tick05,14:03:04
21969,tick05,14:03:05
21970,tick05,14:03:05
21971,tick05,14:03:06
21972,tick05,14:03:06
21973,tick05,14:03:07
21974,tick05,14:03:07
21975,tick05,14:03:08
21976,tick05,14:03:08
21977,tick05,14:03:09
21978,tick05,14:03:09
21979,tick05,14:03:10
21980,tick05,14:03:10
21981,tick05,14:03:11
21982,tick05,14:03:11
21983,tick05,14:03:12
21984,tick05,14:03:12
21985,tick05,14:03:13
21986,tick05,14:03:13
21987,tick05,14:03:14
21988,tick05,14:03:14
21989,tick05,14:03:15
21990,tick05,14:03:15
21991,tick05,14:03:16
21992,tick05,14:03:16
21993,tick05,14:03:17
21994,tick05,14:03:17
21995,tick05,14:03:18
21996,tick05,14:03:18
21997,tick05,14:03:19
21998,tick05,14:03:19
21999,tick05,14:03:20
22000,tick05,14:03:20
22001,tick05,14:03:21
22002,tick05,14:03:21
22003,tick05,14:03:22
22004,tick05,14:03:22
22005,tick05,14:03:23
22006,tick05,14:03:23
22007,tick05,14:03:24
22008,tick05,14:03:24
22009,tick05,14:03:25
22010,tick05,14:03:25
22011,tick05,14:03:26
22012,tick05,14:03:26
22013,tick05,14:03:27
22014,tick05,14:03:27
22015,tick05,14:03:28
22016,tick05,14:03:28
22017,tick05,14:03:29
22018,tick05,14:03:29
22019,tick05,14:03:30
22020,tick05,14:03:30
22021,tick05,14:03:31
22022,tick05,14:03:31
22023,tick05,14:03:32
22024,tick05,14:03:32
22025,tick05,14:03:33
22026,tick05,14:03:33
22027,tick05,14:03:34
22028,tick05,14:03:34
22029,tick05,14:03:35
22030,tick05,14:03:35
22031,tick05,14:03:36
22032,tick05,14:03:36
22033,tick05,14:03:37
22034,tick05,14:03:37
22035,tick05,14:03:38
22036,tick05,14:03:38
22037,tick05,14:03:39
22038,tick05,14:03:39
22039,tick05,14:03:40
22040,tick05,14:03:40
22041,tick05,14:03:41
22042,tick05,14:03:41
22043,tick05,14:03:42
22044,tick05,14:03:42
22045,tick05,14:03:43
22046,tick05,14:03:43
22047,tick05,14:03:44
22048,tick05,14:03:44
22049,tick05,14:03:45
22050,tick05,14:03:45
22051,tick05,14:03:46
22052,tick05,14:03:46
22053,tick05,14:03:47
22054,tick05,14:03:47
22055,tick05,14:03:48
22056,tick05,14:03:48
22057,tick05,14:03:49
22058,tick05,14:03:49
22059,tick05,14:03:50
22060,tick05,14:03:50
22061,tick05,14:03:51
22062,tick05,14:03:51
22063,tick05,14:03:52
22064,tick05,14:03:52
22065,tick05,14:03:53
22066,tick05,14:03:53
22067,tick05,14:03:54
22068,tick05,14:03:54
22069,tick05,14:03:55
22070,tick05,14:03:55
22071,tick05,14:03:56
22072,tick05,14:03:56
22073,tick05,14:03:57
22074,tick05,14:03:57
22075,tick05,14:03:58
22076,tick05,14:03:58
22077,tick05,14:03:59
22078,tick05,14:03:59
22079,tick05,14:04:00
22080,tick05,14:04:00
22081,tick05,14:04:01
22082,tick05,14:04:01
22083,tick05,14:04:02
22084,tick05,14:04:02
22085,tick05,14:04:03
22086,tick05,14:04:03
22087,tick05,14:04:04
22088,tick05,14:04:04
22089,tick05,14:04:05
22090,tick05,14:04:05
22091,tick05,14:04:06
22092,tick05,14:04:06
22093,tick05,14:04:07
22094,tick05,14:04:07
22095,tick05,14:04:08
22096,tick05,14:04:08
22097,tick05,14:04:09
22098,tick05,14:04:09
22099,tick05,14:04:10
22100,tick05,14:04:10
22101,tick05,14:04:11
22102,tick05,14:04:11
22103,tick05,14:04:12
22104,tick05,14:04:12
22105,tick05,14:04:13
22106,tick05,14:04:13
22107,tick05,14:04:14
22108,tick05,14:04:14
22109,tick05,14:04:15
22110,tick05,14:04:15
22111,tick05,14:04:16
22112,tick05,14:04:16
22113,tick05,14:04:17
22114,tick05,14:04:17
22115,tick05,14:04:18
22116,tick05,14:04:18
22117,tick05,14:04:19
22118,tick05,14:04:19
22119,tick05,14:04:20
22120,tick05,14:04:20
22121,tick05,14:04:21
22122,tick05,14:04:21
22123,tick05,14:04:22
22124,tick05,14:04:22
22125,tick05,14:04:23
22126,tick05,14:04:23
22127,tick05,14:04:24
22128,tick05,14:04:24
22129,tick05,14:04:25
22130,tick05,14:04:25
22131,tick05,14:04:26
22132,tick05,14:04:26
22133,tick05,14:04:27
22134,tick05,14:04:27
22135,tick05,14:04:28
22136,tick05,14:04:28
22137,tick05,14:04:29
22138,tick05,14:04:29
22139,tick05,14:04:30
22140,tick05,14:04:30
22141,tick05,14:04:31
22142,tick05,14:04:31
22143,tick05,14:04:32
22144,tick05,14:04:32
22145,tick05,14:04:33
22146,tick05,14:04:33
22147,tick05,14:04:34
22148,tick05,14:04:34
22149,tick05,14:04:35
22150,tick05,14:04:35
22151,tick05,14:04:36
22152,tick05,14:04:36
22153,tick05,14:04:37
22154,tick05,14:04:37
22155,tick05,14:04:38
22156,tick05,14:04:38
22157,tick05,14:04:39
22158,tick05,14:04:39
22159,tick05,14:04:40
22160,tick05,14:04:40
22161,tick05,14:04:41
22162,tick05,14:04:41
22163,tick05,14:04:42
22164,tick05,14:04:42
22165,tick05,14:04:43
22166,tick05,14:04:43
22167,tick05,14:04:44
22168,tick05,14:04:44
22169,tick05,14:04:45
22170,tick05,14:04:45
22171,tick05,14:04:46
22172,tick05,14:04:46
22173,tick05,14:04:47
22174,tick05,14:04:47
22175,tick05,14:04:48
22176,tick05,14:04:48
22177,tick05,14:04:49
22178,tick05,14:04:49
22179,tick05,14:04:50
22180,tick05,14:04:50
22181,tick05,14:04:51
22182,tick05,14:04:51
22183,tick05,14:04:52
22184,tick05,14:04:52
22185,tick05,14:04:53
22186,tick05,14:04:53
22187,tick05,14:04:54
22188,tick05,14:04:54
22189,tick05,14:04:55
22190,tick05,14:04:55
22191,tick05,14:04:56
22192,tick05,14:04:56
22193,tick05,14:04:57
22194,tick05,14:04:57
22195,tick05,14:04:58
22196,tick05,14:04:58
22197,tick05,14:04:59
22198,tick05,14:04:59
22199,tick05,14:05:00
22200,tick05,14:05:00
22201,tick05,14:05:01
22202,tick05,14:05:01
22203,tick05,14:05:02
22204,tick05,14:05:02
22205,tick05,14:05:03
22206,tick05,14:05:03
22207,tick05,14:05:04
22208,tick05,14:05:04
22209,tick05,14:05:05
22210,tick05,14:05:05
22211,tick05,14:05:06
22212,tick05,14:05:06
22213,tick05,14:05:07
22214,tick05,14:05:07
22215,tick05,14:05:08
22216,tick05,14:05:08
22217,tick05,14:05:09
22218,tick05,14:05:09
22219,tick05,14:05:10
22220,tick05,14:05:10
22221,tick05,14:05:11
22222,tick05,14:05:11
22223,tick05,14:05:12
22224,tick05,14:05:12
22225,tick05,14:05:13
22226,tick05,14:05:13
22227,tick05,14:05:14
22228,tick05,14:05:14
22229,tick05,14:05:15
22230,tick05,14:05:15
22231,tick05,14:05:16
22232,tick05,14:05:16
22233,tick05,14:05:17
22234,tick05,14:05:17
22235,tick05,14:05:18
22236,tick05,14:05:18
22237,tick05,14:05:19
22238,tick05,14:05:19
22239,tick05,14:05:20
22240,tick05,14:05:20
22241,tick05,14:05:21
22242,tick05,14:05:21
22243,tick05,14:05:22
22244,tick05,14:05:22
22245,tick05,14:05:23
22246,tick05,14:05:23
22247,tick05,14:05:24
22248,tick05,14:05:24
22249,tick05,14:05:25
22250,tick05,14:05:25
22251,tick05,14:05:26
22252,tick05,14:05:26
22253,tick05,14:05:27
22254,tick05,14:05:27
22255,tick05,14:05:28
22256,tick05,14:05:28
22257,tick05,14:05:29
22258,tick05,14:05:29
22259,tick05,14:05:30
22260,tick05,14:05:30
22261,tick05,14:05:31
22262,tick05,14:05:31
22263,tick05,14:05:32
22264,tick05,14:05:32
22265,tick05,14:05:33
22266,tick05,14:05:33
22267,tick05,14:05:34
22268,tick05,14:05:34
22269,tick05,14:05:35
22270,tick05,14:05:35
22271,tick05,14:05:36
22272,tick05,14:05:36
22273,tick05,14:05:37
22274,tick05,14:05:37
22275,tick05,14:05:38
22276,tick05,14:05:38
22277,tick05,14:05:39
22278,tick05,14:05:39
22279,tick05,14:05:40
22280,tick05,14:05:40
22281,tick05,14:05:41
22282,tick05,14:05:41
22283,tick05,14:05:42
22284,tick05,14:05:42
22285,tick05,14:05:43
22286,tick05,14:05:43
22287,tick05,14:05:44
22288,tick05,14:05:44
22289,tick05,14:05:45
22290,tick05,14:05:45
22291,tick05,14:05:46
22292,tick05,14:05:46
22293,tick05,14:05:47
22294,tick05,14:05:47
22295,tick05,14:05:48
22296,tick05,14:05:48
22297,tick05,14:05:49
22298,tick05,14:05:49
22299,tick05,14:05:50
22300,tick05,14:05:50
22301,tick05,14:05:51
22302,tick05,14:05:51
22303,tick05,14:05:52
22304,tick05,14:05:52
22305,tick05,14:05:53
22306,tick05,14:05:53
22307,tick05,14:05:54
22308,tick05,14:05:54
22309,tick05,14:05:55
22310,tick05,14:05:55
22311,tick05,14:05:56
22312,tick05,14:05:56
22313,tick05,14:05:57
22314,tick05,14:05:57
22315,tick05,14:05:58
22316,tick05,14:05:58
22317,tick05,14:05:59
22318,tick05,14:05:59
22319,tick05,14:06:00
22320,tick05,14:06:00
22321,tick05,14:06:01
22322,tick05,14:06:01
22323,tick05,14:06:02
22324,tick05,14:06:02
22325,tick05,14:06:03
22326,tick05,14:06:03
22327,tick05,14:06:04
22328,tick05,14:06:04
22329,tick05,14:06:05
22330,tick05,14:06:05
22331,tick05,14:06:06
22332,tick05,14:06:06
22333,tick05,14:06:07
22334,tick05,14:06:07
22335,tick05,14:06:08
22336,tick05,14:06:08
22337,tick05,14:06:09
22338,tick05,14:06:09
22339,tick05,14:06:10
22340,tick05,14:06:10
22341,tick05,14:06:11
22342,tick05,14:06:11
22343,tick05,14:06:12
22344,tick05,14:06:12
22345,tick05,14:06:13
22346,tick05,14:06:13
22347,tick05,14:06:14
22348,tick05,14:06:14
22349,tick05,14:06:15
22350,tick05,14:06:15
22351,tick05,14:06:16
22352,tick05,14:06:16
22353,tick05,14:06:17
22354,tick05,14:06:17
22355,tick05,14:06:18
22356,tick05,14:06:18
22357,tick05,14:06:19
22358,tick05,14:06:19
22359,tick05,14:06:20
22360,tick05,14:06:20
22361,tick05,14:06:21
22362,tick05,14:06:21
22363,tick05,14:06:22
22364,tick05,14:06:22
22365,tick05,14:06:23
22366,tick05,14:06:23
22367,tick05,14:06:24
22368,tick05,14:06:24
22369,tick05,14:06:25
22370,tick05,14:06:25
22371,tick05,14:06:26
22372,tick05,14:06:26
22373,tick05,14:06:27
22374,tick05,14:06:27
22375,tick05,14:06:28
22376,tick05,14:06:28
22377,tick05,14:06:29
22378,tick05,14:06:29
22379,tick05,14:06:30
22380,tick05,14:06:30
22381,tick05,14:06:31
22382,tick05,14:06:31
22383,tick05,14:06:32
22384,tick05,14:06:32
22385,tick05,14:06:33
22386,tick05,14:06:33
22387,tick05,14:06:34
22388,tick05,14:06:34
22389,tick05,14:06:35
22390,tick05,14:06:35
22391,tick05,14:06:36
22392,tick05,14:06:36
22393,tick05,14:06:37
22394,tick05,14:06:37
22395,tick05,14:06:38
22396,tick05,14:06:38
22397,tick05,14:06:39
22398,tick05,14:06:39
22399,tick05,14:06:40
22400,tick05,14:06:40
22401,tick05,14:06:41
22402,tick05,14:06:41
22403,tick05,14:06:42
22404,tick05,14:06:42
22405,tick05,14:06:43
22406,tick05,14:06:43
22407,tick05,14:06:44
22408,tick05,14:06:44
22409,tick05,14:06:45
22410,tick05,14:06:45
22411,tick05,14:06:46
22412,tick05,14:06:46
22413,tick05,14:06:47
22414,tick05,14:06:47
22415,tick05,14:06:48
22416,tick05,14:06:48
22417,tick05,14:06:49
22418,tick05,14:06:49
22419,tick05,14:06:50
22420,tick05,14:06:50
22421,tick05,14:06:51
22422,tick05,14:06:51
22423,tick05,14:06:52
22424,tick05,14:06:52
22425,tick05,14:06:53
22426,tick05,14:06:53
22427,tick05,14:06:54
22428,tick05,14:06:54
22429,tick05,14:06:55
22430,tick05,14:06:55
22431,tick05,14:06:56
22432,tick05,14:06:56
22433,tick05,14:06:57
22434,tick05,14:06:57
22435,tick05,14:06:58
22436,tick05,14:06:58
22437,tick05,14:06:59
22438,tick05,14:06:59
22439,tick05,14:07:00
22440,tick05,14:07:00
22441,tick05,14:07:01
22442,tick05,14:07:01
22443,tick05,14:07:02
22444,tick05,14:07:02
22445,tick05,14:07:03
22446,tick05,14:07:03
22447,tick05,14:07:04
22448,tick05,14:07:04
22449,tick05,14:07:05
22450,tick05,14:07:05
22451,tick05,14:07:06
22452,tick05,14:07:06
22453,tick05,14:07:07
22454,tick05,14:07:07
22455,tick05,14:07:08
22456,tick05,14:07:08
22457,tick05,14:07:09
22458,tick05,14:07:09
22459,tick05,14:07:10
22460,tick05,14:07:10
22461,tick05,14:07:11
22462,tick05,14:07:11
22463,tick05,14:07:12
22464,tick05,14:07:12
22465,tick05,14:07:13
22466,tick05,14:07:13
22467,tick05,14:07:14
22468,tick05,14:07:14
22469,tick05,14:07:15
22470,tick05,14:07:15
22471,tick05,14:07:16
22472,tick05,14:07:16
22473,tick05,14:07:17
22474,tick05,14:07:17
22475,tick05,14:07:18
22476,tick05,14:07:18
22477,tick05,14:07:19
22478,tick05,14:07:19
22479,tick05,14:07:20
22480,tick05,14:07:20
22481,tick05,14:07:21
22482,tick05,14:07:21
22483,tick05,14:07:22
22484,tick05,14:07:22
22485,tick05,14:07:23
22486,tick05,14:07:23
22487,tick05,14:07:24
22488,tick05,14:07:24
22489,tick05,14:07:25
22490,tick05,14:07:25
22491,tick05,14:07:26
22492,tick05,14:07:26
22493,tick05,14:07:27
22494,tick05,14:07:27
22495,tick05,14:07:28
22496,tick05,14:07:28
22497,tick05,14:07:29
22498,tick05,14:07:29
22499,tick05,14:07:30
22500,tick05,14:07:30
22501,tick05,14:07:31
22502,tick05,14:07:31
22503,tick05,14:07:32
22504,tick05,14:07:32
22505,tick05,14:07:33
22506,tick05,14:07:33
22507,tick05,14:07:34
22508,tick05,14:07:34
22509,tick05,14:07:35
22510,tick05,14:07:35
22511,tick05,14:07:36
22512,tick05,14:07:36
22513,tick05,14:07:37
22514,tick05,14:07:37
22515,tick05,14:07:38
22516,tick05,14:07:38
22517,tick05,14:07:39
22518,tick05,14:07:39
22519,tick05,14:07:40
22520,tick05,14:07:40
22521,tick05,14:07:41
22522,tick05,14:07:41
22523,tick05,14:07:42
22524,tick05,14:07:42
22525,tick05,14:07:43
22526,tick05,14:07:43
22527,tick05,14:07:44
22528,tick05,14:07:44
22529,tick05,14:07:45
22530,tick05,14:07:45
22531,tick05,14:07:46
22532,tick05,14:07:46
22533,tick05,14:07:47
22534,tick05,14:07:47
22535,tick05,14:07:48
22536,tick05,14:07:48
22537,tick05,14:07:49
22538,tick05,14:07:49
22539,tick05,14:07:50
22540,tick05,14:07:50
22541,tick05,14:07:51
22542,tick05,14:07:51
22543,tick05,14:07:52
22544,tick05,14:07:52
22545,tick05,14:07:53
22546,tick05,14:07:53
22547,tick05,14:07:54
22548,tick05,14:07:54
22549,tick05,14:07:55
22550,tick05,14:07:55
22551,tick05,14:07:56
22552,tick05,14:07:56
22553,tick05,14:07:57
22554,tick05,14:07:57
22555,tick05,14:07:58
22556,tick05,14:07:58
22557,tick05,14:07:59
22558,tick05,14:07:59
22559,tick05,14:08:00
22560,tick05,14:08:00
22561,tick05,14:08:01
22562,tick05,14:08:01
22563,tick05,14:08:02
22564,tick05,14:08:02
22565,tick05,14:08:03
22566,tick05,14:08:03
22567,tick05,14:08:04
22568,tick05,14:08:04
22569,tick05,14:08:05
22570,tick05,14:08:05
22571,tick05,14:08:06
22572,tick05,14:08:06
22573,tick05,14:08:07
22574,tick05,14:08:07
22575,tick05,14:08:08
22576,tick05,14:08:08
22577,tick05,14:08:09
22578,tick05,14:08:09
22579,tick05,14:08:10
22580,tick05,14:08:10
22581,tick05,14:08:11
22582,tick05,14:08:11
22583,tick05,14:08:12
22584,tick05,14:08:12
22585,tick05,14:08:13
22586,tick05,14:08:13
22587,tick05,14:08:14
22588,tick05,14:08:14
22589,tick05,14:08:15
22590,tick05,14:08:15
